width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,keypoint_15_x,keypoint_15_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,quality
90,62,35.68388,71.23834,97.5245,69.75189,121.45545,65.16198,140.54668,69.98754,100.01591,122.22014,134.57632,101.25601,131.468,146.78581,96.95255,194.2855,61.811848,154.6174,50.465088,105.3388,114.390884,14.388734,76.84733,40.243206,57.97951,22.034742,64.77742,161.66217,45.910572,143.96204,31.50671,123.95588,7.74591064453125,2.4914093,0.27177265682892415,11.34676,14.781208,16.88134,65.0956,14.403862,18.866848,0.8
90,60,97.37722,73.945694,152.96413,69.66763,172.37347,71.00686,182.51663,69.85947,158.4931,118.171906,186.34415,100.51566,182.59608,143.8471,161.12015,179.28674,129.36093,146.79883,119.60792,102.289406,166.72447,39.874607,124.0127,43.068542,116.701324,21.694613,125.852776,146.4795,114.14214,131.1813,103.89991,103.68799,5.651557922363281,5.5289764,0.20193949060506755,9.753014,22.230698,15.8825,59.220863,10.242233,11.710632,0.8
108,72,90.41989,82.73355,115.55563,83.37355,145.21097,79.14679,150.46706,81.074524,121.25465,127.48922,131.69136,120.226585,135.97748,150.71591,123.16237,171.12976,104.93064,147.24454,101.748276,112.069695,135.29135,30.563152,106.496704,37.008083,92.8191,10.743218,105.981384,152.50206,92.008026,152.0886,84.032455,128.19308,5.8857879638671875,5.6990128,0.018314921633787895,3.1823654,11.328384,15.419525,75.061615,7.9755707,13.973358,0.8
60,56,47.048138,78.04137,105.555084,83.92006,116.61002,82.39977,149.76006,82.26574,100.420105,129.53575,133.78923,106.95031,119.19554,142.45784,92.13472,161.73703,64.00139,139.17773,49.203953,107.03813,100.78979,40.35284,37.52798,60.506485,14.937734,42.525845,68.59019,149.30247,42.683823,137.11963,33.057217,122.586945,7.2307281494140625,5.1349792,0.3805609308927984,14.797436,2.1558151,22.49762,46.531647,9.626606,25.906364,0.8
54,44,58.618217,71.67145,113.397484,76.52472,146.6296,72.44139,158.15738,71.325424,114.10392,128.21419,147.0969,108.18828,152.48642,144.76013,123.93715,164.55516,83.03517,132.33484,71.65465,89.658104,112.0779,38.889614,61.105324,49.662525,51.838123,20.171011,74.62202,124.55449,63.83116,102.64911,51.846024,82.497406,7.0679473876953125,0.70643616,0.373101791824066,11.380524,13.03643,38.556084,39.99558,11.985138,10.790855,0.8
55,41,80.35919,78.899895,134.46019,83.99911,154.94576,75.59155,187.51134,80.47491,135.47583,134.38464,170.35352,117.937225,155.92117,165.23955,116.98034,197.95674,88.67845,168.46255,75.11571,122.26569,141.11873,10.086581,8.356401,6.605671,66.58203,27.880348,86.774994,163.54025,59.883064,158.11063,46.871647,138.78145,9.982566833496094,1.0156403,0.23882616734977546,13.562744,-5.2434845,12.11895,115.66002,13.011417,26.89193,0.8
88,66,78.833,74.9608,119.59369,73.17318,145.64618,70.88444,172.6943,72.241394,119.780525,129.22516,137.40158,114.54601,145.37938,154.30939,121.698044,176.42485,90.45457,152.24677,77.00138,117.27001,118.4713,41.793922,92.03231,38.527077,79.06816,7.0351176,106.609634,177.9706,72.623795,160.24423,56.139114,125.553566,5.008148193359375,0.18683624,0.18657749525505696,13.453186,-1.8316193,11.955147,78.742935,16.48468,33.98584,0.8
32,29,23.616346,61.116425,95.646065,64.02267,110.00595,54.968506,148.15056,65.07633,99.35182,112.052155,127.81744,97.23332,131.82231,129.06383,104.14481,151.93896,59.70385,133.86543,47.077988,86.06972,99.216446,19.911238,54.978424,32.270275,38.260227,10.8349695,57.574554,121.556,32.656498,111.26398,18.433897,96.13226,13.014068603515625,3.7057571,0.19909723946619828,12.625862,23.461641,25.982437,53.799442,14.222601,24.918056,0.8
96,84,9.700723,78.10202,67.51029,82.51931,102.989624,80.22866,124.77403,76.75607,68.8087,125.35331,99.05865,121.61751,101.13712,156.78058,71.100204,173.43805,34.581123,143.71906,29.34829,101.57588,90.92994,24.429417,15.407631,22.73994,10.130783,6.930412,33.576958,137.7522,14.391527,142.86023,7.3482733,117.20521,7.8898773193359375,1.2984085,0.10979874786866128,5.232834,19.647568,23.777428,78.83594,7.043254,19.18543,0.8
82,46,98.07768,68.57158,133.20013,66.811966,154.76201,64.00443,162.80032,66.704704,134.95058,126.54016,152.05019,116.34118,148.72014,155.94026,122.44124,185.10158,106.98378,164.09203,102.37968,134.13286,138.67242,21.426968,119.03438,32.06339,113.0759,10.894537,107.10595,170.04025,93.127914,165.56335,83.788315,148.59787,5.0374755859375,1.7504425,0.0021498352536487575,4.604103,4.3019943,-7.592697,102.06947,9.3396,13.978035,0.8
50,46,16.291315,80.923256,97.12057,80.01137,121.49556,76.34823,166.27281,79.1586,99.18578,127.90552,126.53005,106.189316,128.90184,148.41983,92.98362,189.92128,55.694412,159.22578,43.442543,115.698746,120.56807,19.270088,49.316338,30.314922,31.663773,10.855665,56.836,160.91159,26.831093,155.72589,14.716016,130.31757,5.524261474609375,2.065216,0.23082941115631994,12.251869,27.151228,12.206772,85.38382,12.115077,30.004906,0.8
96,78,44.00783,78.85693,94.36497,78.495445,118.39502,77.39241,133.06299,76.14014,100.542046,126.234375,129.58533,110.31288,130.26663,147.73845,106.62158,171.66946,75.06155,142.8882,61.295998,109.92296,102.198166,34.03569,56.946358,54.74302,46.845306,42.391438,75.91588,138.76703,53.275013,130.78838,41.00376,120.09581,3.8198318481445312,6.1770782,0.050106401015855395,13.765549,17.288166,16.311417,55.17994,12.271252,22.640865,0.8
81,47,60.942364,72.2292,122.57329,68.611465,157.66605,67.39199,175.47145,65.770645,119.573975,131.0798,153.42679,97.59206,145.68317,147.3474,115.75749,177.27301,76.4494,147.49309,68.41937,99.10032,144.02089,26.82807,70.13167,41.06805,52.147755,8.014952,87.37099,166.8694,55.567394,154.10262,45.023647,105.85947,7.678031921386719,2.9993134,0.34928789280499273,8.030029,7.477009,31.979485,58.03227,10.543747,31.803593,0.8
70,51,38.655983,62.20828,93.47597,61.51841,127.005936,60.545605,150.50539,55.35665,92.934006,120.6763,115.38705,106.72385,112.47839,139.0166,82.4156,165.0817,54.605564,129.00624,53.847637,82.35884,118.25348,7.712702,51.189117,38.949463,29.25893,17.340128,74.08915,165.36145,42.648163,142.26575,34.469803,99.40158,9.101173400878906,0.54196167,0.29640562440606244,0.75792694,15.191654,38.31746,43.409378,8.17836,31.440987,0.8
177,132,67.13502,73.33356,132.74413,72.72992,146.56882,69.89196,156.9274,70.556885,130.77092,128.75882,142.60033,124.658966,142.895,152.57593,114.912094,175.32518,96.41377,145.5752,94.91751,116.903946,4.5216265,2.3689785,3.8793166,3.4460292,5.473342,2.2916155,104.00901,171.98401,72.64496,165.79295,59.40321,130.54071,5.614631652832031,1.9732056,0.1396723368825148,1.4962616,27.782494,11.854874,113.45792,13.241749,31.364052,0.8
182,113,71.98837,86.7023,130.91039,74.44897,144.77336,68.046165,167.57726,64.01976,127.27725,131.23685,153.6263,114.92239,143.74384,151.18645,114.54967,174.51964,92.8524,154.3181,77.85222,122.378914,135.15482,23.041233,97.71606,31.747452,76.086464,5.7209964,103.09981,167.57704,79.88179,166.79167,67.490166,148.72781,29.085342407226562,3.633133,0.2613008093872857,15.000183,5.863846,8.857933,90.63146,12.391624,23.218018,0.8
118,73,51.236813,89.10695,122.140396,91.65505,143.25555,82.99398,162.79512,83.19955,117.54037,151.51122,148.22604,126.49525,135.65756,172.83478,111.6955,204.01036,85.75175,169.00685,74.13882,114.7061,124.8075,44.00804,80.328186,47.946636,72.57002,13.102864,96.2269,181.53189,59.8126,168.56894,48.786377,121.359,14.568473815917969,4.600029,0.13647630444879533,11.61293,22.902004,36.805115,66.75946,11.026222,36.4143,0.8
65,41,38.809963,90.78523,100.88323,87.781815,143.27512,83.768036,136.9195,84.1241,103.52045,160.01378,121.596146,159.83083,108.174065,184.95428,86.50965,197.48557,63.375214,164.06631,58.026047,110.95021,120.63989,27.566305,71.9803,32.17295,59.904316,4.3798747,64.510605,169.90195,27.65834,168.5927,18.597332,120.38899,10.674911499023438,2.6372147,0.7564097510830343,5.349167,19.216084,49.06357,78.77726,9.061008,36.852264,0.8
165,103,52.30818,71.315414,131.42596,83.6075,165.2019,82.469246,199.01605,85.00267,134.30647,136.01433,160.29971,122.00724,166.235,171.30577,152.02608,204.96143,104.53179,162.28989,84.917534,106.61688,143.7728,17.56001,73.43813,18.042206,55.937073,7.909915,121.97016,190.65979,82.09164,176.76682,61.54803,134.25291,18.56658172607422,2.8805084,0.2627105113694139,19.614258,32.609352,29.397446,88.57468,20.543606,39.878525,0.8
118,74,89.65886,59.949123,150.0066,58.17971,148.47522,55.329033,182.05884,54.095104,144.42378,95.90942,167.92377,103.21598,156.22754,130.94417,133.3186,138.13416,120.109695,119.409355,114.951126,91.592636,7.1404753,3.8101635,93.50246,13.66927,79.21747,5.6829596,123.22943,124.85521,93.13475,144.33286,82.014404,97.742676,8.704696655273438,5.5828247,0.1264330832321482,5.1585693,25.292267,4.31678,77.92337,11.120346,30.09468,0.8
36,27,42.68445,65.641754,106.33801,75.438896,150.45734,68.904175,165.60707,66.178665,99.85631,141.98228,147.53133,114.44228,134.18219,167.12569,103.67049,212.27695,67.82988,164.05414,68.224495,107.50069,124.13336,16.841835,56.62225,32.114902,37.92914,10.758051,68.920006,181.9555,47.844433,149.44553,40.543053,107.048584,12.796058654785156,6.4817047,0.05028184001986702,-0.39461517,25.540047,34.481598,75.38579,7.30138,21.075573,0.8
100,62,78.95963,65.830635,127.87692,65.95245,145.68275,54.833954,157.10602,57.261322,128.42075,100.72136,141.20132,103.89047,136.02618,136.88995,120.90783,151.54808,102.791435,130.45697,93.92781,99.35464,130.16376,24.344412,93.124275,24.439568,78.73949,6.348753,113.45492,146.09323,78.620995,133.78157,67.04301,111.58311,19.68781280517578,0.54382324,0.32320262253680465,8.863625,14.968178,1.3667221,74.91507,11.577988,34.833923,0.8
42,73,70.06685,88.880684,120.45107,91.0011,156.20245,91.10587,156.28734,89.973625,101.86804,116.06064,132.8353,119.53943,126.791084,137.31636,94.449844,149.26361,63.941704,132.70235,48.91571,116.76701,140.461,56.900574,31.770336,38.852875,9.327581,32.32583,75.66763,145.0148,41.730007,138.08488,27.305983,127.364265,3.2526626586914062,18.58303,0.08299610478636033,15.025993,-21.151138,-0.7063751,77.91414,14.424025,33.937626,0.8
144,90,94.32448,71.54449,137.32079,74.74977,160.39792,73.29326,174.74905,74.20598,131.91891,129.68306,158.74983,106.83001,158.21169,133.82367,135.60466,155.98865,108.059235,125.4008,100.24216,83.13956,139.65617,22.255497,119.413025,18.741863,124.23754,6.564771,105.56094,123.80178,79.66783,121.930176,72.205536,88.58556,4.118003845214844,5.4018707,1.0780483001142458,7.8170776,5.917679,46.543503,64.39769,7.4622955,25.893112,0.8
136,85,24.69371,44.47271,88.40166,43.497482,112.68616,36.930523,151.3995,41.937046,92.14656,90.89142,121.43692,76.99234,118.07448,127.67117,89.37256,166.09807,62.330757,128.21913,57.95864,71.503334,4.6533623,2.0148058,59.260033,11.191955,47.497177,3.601812,77.35321,158.94284,51.518814,127.268974,35.900673,79.624756,9.557838439941406,3.7449036,0.3682825489393552,4.372116,33.26493,19.388084,60.31138,15.618141,25.834396,0.8
111,68,54.595516,99.826035,112.41897,98.29146,108.2518,99.49394,153.53174,88.79245,100.21176,143.78343,134.37418,144.12306,118.898315,180.59549,85.53923,199.3384,72.871704,171.57498,69.91402,125.353714,111.352615,34.499943,82.291985,29.766502,73.94522,19.894966,75.79336,166.91623,48.107803,180.31262,42.93743,140.94083,15.617034912109375,12.207207,0.18027432388415143,2.9576874,15.3185005,18.429718,95.58721,5.170372,27.685555,0.8
152,71,76.21779,87.166794,123.61615,93.27701,146.79054,95.00322,161.17326,95.78044,124.95668,157.60605,138.80081,133.59866,145.9942,182.91081,124.686615,213.76529,97.95218,178.98871,83.79114,133.34145,140.15152,35.208744,103.83699,46.793198,93.35304,23.262606,103.933174,189.67114,70.57573,172.84406,60.88224,130.09467,11.280136108398438,1.3405304,0.1457110464733109,14.161041,7.573349,24.264603,86.54825,9.693489,33.357445,0.8
148,104,20.723577,52.74918,64.88121,64.605995,90.145905,61.80883,102.38166,63.834953,59.488518,101.84644,75.87788,94.244064,72.461205,121.88132,45.047894,140.22624,29.035942,126.63589,24.468449,88.140076,3.7448866,1.7824117,3.5838504,3.1988509,4.7746673,3.169868,33.1462,138.76035,15.649295,128.95457,9.597989,103.02217,16.001117706298828,5.3926926,0.0823701422397154,4.5674934,3.7448711,13.7063675,84.94122,6.051306,17.496902,0.8
108,60,76.445114,52.4209,110.21394,55.761086,125.640526,47.384167,148.78859,49.548462,116.43307,107.26273,133.87816,88.482864,140.67937,127.82249,121.589806,147.8663,102.89141,129.08405,91.75351,84.25696,106.83267,12.9956665,83.17156,16.139877,77.55139,5.4416647,117.89008,148.55634,92.76587,153.32132,85.07026,117.15454,11.24935531616211,6.219124,0.2674357397800773,11.137901,15.308395,23.005775,68.11708,7.69561,25.124214,0.8
72,53,41.625004,138.4883,82.13355,133.4791,99.1657,128.39413,119.61327,138.16077,78.82871,166.54778,97.97555,164.39188,89.40672,187.3005,72.501236,203.1915,55.880634,185.46385,50.727074,157.79433,95.69058,104.0885,53.742676,91.024704,46.872322,62.77477,57.72358,193.65982,38.522182,187.85146,29.48703,166.81706,14.775833129882812,3.30484,0.10629266387330283,5.1535606,9.10207,8.7534485,66.76962,9.035152,19.201397,0.8
188,144,82.45799,80.05578,177.57991,80.58583,194.74442,76.88958,215.32976,74.946075,173.26419,143.87268,202.11768,129.3717,196.5718,164.91936,167.42052,184.33511,142.71042,154.03604,136.1271,106.7863,192.18733,38.20508,148.73041,35.718857,129.52791,10.910741,154.53453,181.15149,126.081406,156.0537,107.34516,123.84417,8.805953979492188,4.3157196,0.5516234112437923,6.583313,53.669113,37.08638,71.067444,18.736244,28.453125,0.8
123,79,68.51292,86.466705,122.134224,106.61935,137.60081,104.394585,161.23871,110.06914,120.27526,152.96281,144.80107,146.83957,141.50716,187.92935,115.15329,200.81528,89.20314,170.84859,85.17256,135.76721,124.619606,56.33756,92.59502,43.063744,79.93595,10.529083,94.433914,186.29613,73.1601,160.57484,62.434753,130.1144,30.841461181640625,1.858963,0.03626048379194169,4.0305786,16.659645,17.195602,92.70347,10.725349,21.273811,0.8
123,87,12.842894,69.358604,118.91286,75.4614,140.33617,80.00467,168.48862,79.733376,113.80269,114.93721,136.92395,118.644394,119.33224,144.80357,100.01752,143.91008,75.73859,112.5629,78.028404,70.77696,2.8999963,2.7701378,5.751422,3.8851213,6.0373325,3.479377,74.43084,123.26043,40.63556,112.16908,31.669874,77.60412,14.918037414550781,5.1101685,0.24061023026154538,-2.2898178,65.18551,44.160248,66.89184,8.965685,33.79528,0.8
138,58,88.511635,85.468155,123.91214,88.44915,131.34799,81.34421,150.50897,79.36728,126.00139,143.43542,142.03952,118.86726,146.38861,161.7299,129.81934,183.11615,110.44892,160.07585,104.34335,119.38577,116.82612,41.872627,95.68865,42.453358,91.82646,10.315648,124.87123,185.27538,103.66784,186.26965,97.05095,151.7677,13.205818176269531,2.0892487,0.38034275128253126,6.105568,15.831718,24.049652,76.93242,6.61689,21.203392,0.8
162,126,76.04232,134.47076,118.69368,135.0999,137.90976,133.70961,154.63979,133.29504,114.167496,183.32736,136.00653,167.94733,137.54012,201.29408,6.785886,9.282522,91.51758,203.23279,81.55984,164.57257,120.570755,99.86641,66.82818,80.24106,64.85043,49.30663,89.12549,194.28703,73.32014,188.88031,66.02882,157.07376,2.566009521484375,4.526184,0.763138705969556,9.957741,5.517517,18.754791,84.33151,7.291321,15.805351,0.8
393,361,57.908524,124.376236,100.264114,125.05237,116.99155,127.38042,131.55785,129.88293,97.65091,157.09363,117.44103,148.72849,116.61554,168.7552,93.00169,185.77824,77.92713,171.54727,70.53524,150.4223,114.49259,90.14713,90.92005,99.613525,72.56535,91.0376,80.12106,171.83446,59.889557,170.9473,49.22901,155.28174,7.834747314453125,2.613205,0.10629081849422772,7.3918915,12.626717,6.6713257,50.808777,10.660545,20.231506,0.8
393,361,81.15103,121.82267,132.72763,123.56563,155.29877,122.06036,177.19624,125.86794,132.33357,155.22746,150.55475,149.50113,152.39606,172.35251,126.63439,183.90364,107.42639,171.26479,97.896774,148.39618,145.72781,100.61364,115.65137,97.756096,92.04023,91.587776,112.871826,181.81741,89.895676,174.6908,79.653786,157.63042,5.550537109375,0.39405823,0.08302000240986152,9.529617,16.745743,6.8312836,50.640083,10.24189,22.97615,0.8
393,361,58.21688,137.39108,100.37616,140.49959,108.79878,140.4209,135.5164,141.41678,94.81722,172.30261,113.96389,163.61224,107.1899,186.81317,90.50962,200.13965,73.67407,185.262,72.53811,164.24944,112.85617,100.71414,70.16127,101.6202,58.810352,73.46474,73.352425,179.98795,62.89868,171.4723,58.011063,158.46237,5.0819854736328125,5.558937,0.14615156562520237,1.1359634,14.321228,8.053177,62.629234,4.887619,10.453743,0.8
393,361,48.726204,104.73839,118.622475,107.68793,138.05652,104.663895,152.09355,105.82022,121.09567,138.92218,140.91655,122.37049,136.38817,145.99326,118.00227,167.83748,93.51629,144.01933,75.6941,117.99007,109.18239,71.14214,87.420456,91.24457,72.36388,71.207596,6.2866607,3.0665715,8.39349,4.4845257,4.292076,4.726732,4.105865478515625,2.473198,0.07743115243122589,17.82219,26.967896,20.932114,26.745499,4.1014137,-2.1068292,0.8
393,361,83.99249,159.18428,105.85028,160.5037,111.67347,158.39702,127.95429,162.8232,105.84944,188.17574,114.75287,181.17227,114.10575,202.86365,103.041336,215.44467,87.91814,199.04755,83.78027,176.72264,116.14137,132.27809,96.295074,131.57878,85.37269,115.285774,86.24568,201.81827,75.06245,188.56964,68.28798,180.4933,5.7455902099609375,0.0008392334,0.009444419261104509,4.137863,-0.21221924,11.4530945,45.14386,6.7744675,11.183235,0.8
393,361,78.46903,96.62801,112.53685,95.02991,125.95881,96.238815,139.0833,94.94959,113.80533,121.114685,128.34042,111.6833,128.87408,136.50063,113.72423,154.59804,98.21835,136.42522,91.698875,114.58487,119.28238,76.97357,96.700455,85.04846,88.866264,70.442764,94.42331,133.7903,82.762985,127.97914,77.11693,113.35318,2.8873291015625,1.2684784,0.22004448780985641,6.519478,13.229843,6.5298157,29.536407,5.646057,11.660324,0.8
393,361,25.890114,123.20386,65.86099,125.25458,85.881676,125.59924,104.22991,125.018906,64.03549,159.72182,92.378456,143.41164,84.04154,169.01285,63.31352,184.98676,42.70574,167.20251,37.71339,141.53587,73.972496,97.57257,35.673035,104.743004,33.440567,88.60586,42.39985,168.1077,25.423882,166.68388,18.305542,146.628,3.1305694580078125,1.8255005,0.36558670327142373,4.9923515,11.8232765,18.185944,36.79287,7.1183395,16.975967,0.8
393,361,69.322,97.91034,110.09539,95.61767,131.24522,94.48405,151.73042,94.433426,109.07984,122.10231,128.58919,116.366165,124.69651,138.30266,106.44278,153.20285,88.09428,138.18854,84.85549,118.0479,114.716606,71.37669,77.548706,84.95401,61.25728,71.51366,92.90367,150.05298,77.5608,141.37973,70.45337,125.85463,4.61053466796875,1.0155487,0.15083985792123644,3.2387848,15.533493,4.054413,33.093887,7.1074295,15.342873,0.8
393,361,32.738438,97.543625,77.22943,95.351425,108.07949,94.22681,118.78862,93.66095,78.47763,124.45524,102.90324,115.76317,98.80496,139.32344,78.22246,151.87888,59.214626,135.7643,52.296116,110.691345,88.82194,68.82995,56.457115,76.59619,42.18987,62.401,58.07792,137.87915,45.3727,129.4533,37.962147,117.510155,5.007293701171875,1.2481995,0.062197029591640085,6.9185104,19.557678,13.763893,34.095154,7.410553,12.705219,0.8
393,361,66.64072,157.3902,108.22194,156.06972,125.89175,156.12883,139.5804,160.5544,107.70801,189.88847,126.85189,178.02138,124.846794,201.44966,103.26319,215.90233,78.73112,200.78331,70.59974,181.49725,114.83406,126.43721,75.5229,142.6754,56.64408,137.21767,84.28348,206.10345,63.244633,200.76912,57.20567,183.52132,6.0372161865234375,0.5139313,0.2816055150292198,8.131378,3.9590225,8.39122,38.821854,6.0389633,21.038845,0.8
393,361,66.36465,97.69336,106.28898,94.68846,121.964035,94.41425,142.69186,94.04914,105.77829,126.531296,126.00745,113.33844,126.54353,139.2387,110.241,156.39798,86.501564,139.81265,78.64706,115.62109,113.55863,71.45562,92.32187,77.34125,85.93934,63.641098,91.38994,146.41028,72.513565,143.49718,63.921124,125.724174,4.964111328125,0.5106888,0.05459504187354569,7.8545074,12.28241,10.910202,38.279846,8.592442,18.876373,0.8
393,361,88.81513,104.07947,118.18042,99.60989,134.08694,98.54678,139.42807,99.05929,118.08897,127.0598,129.30255,116.866776,127.809784,138.48938,114.34805,152.52214,98.98501,138.32478,96.36753,117.22817,130.41347,67.71165,101.00351,84.547745,91.23532,59.234634,100.20344,138.42842,85.5954,135.76268,79.96074,122.61801,7.511222839355469,0.09145355,0.06661479549144045,2.6174774,7.5523987,9.831627,32.680428,5.634659,14.60804,0.8
393,361,74.668274,88.98499,109.121895,91.471146,132.87173,91.50094,142.12958,90.63361,109.17385,126.58853,129.50586,114.94848,124.56117,134.47934,105.001595,146.94537,85.6421,130.16315,76.551254,105.69188,122.39869,66.11479,80.63443,58.262943,74.2664,35.057873,84.30905,130.63593,70.70395,120.876114,63.845207,110.467064,3.3534774780273438,0.051956177,0.6899620016736572,9.090843,1.8829803,20.896652,47.428936,6.8587418,13.605103,0.8
393,361,73.01043,162.0248,113.00978,161.22061,126.70282,159.34238,142.24458,163.0033,112.251274,192.23976,131.17729,179.20676,131.30525,204.5781,113.00018,217.57806,85.03052,202.6294,76.52513,179.74153,119.70625,132.33527,84.61417,148.55753,61.337273,137.06537,89.32428,204.01926,69.511444,198.00833,63.97577,178.78674,4.4651031494140625,0.7585068,0.22403140628682472,8.505386,3.5147018,12.49823,31.184006,5.535675,19.812836,0.8
393,361,52.731922,140.24995,79.3504,140.18465,88.03108,137.1564,114.12332,141.85092,74.97169,169.69482,95.54021,164.60966,90.95411,191.50926,78.41795,201.7671,55.201294,188.33018,49.230156,158.67836,86.274605,108.32657,48.899014,120.29694,38.599094,102.63545,60.51859,195.21323,37.177002,185.94154,28.371033,161.01122,5.408172607421875,4.3787155,0.07513553824931674,5.971138,-3.5017662,11.016464,38.381416,8.805969,23.341587,0.8
410,344,102.963776,96.43979,126.809166,98.32242,141.19281,94.52828,152.45189,99.80757,129.39813,127.76798,146.06387,115.694984,145.6634,137.90025,128.84204,155.84094,109.288155,137.75487,102.9817,113.26871,128.92465,77.88563,106.96598,80.38463,98.14846,65.852196,105.82024,130.83188,97.97073,124.4782,92.10572,117.38385,7.161918640136719,2.5889664,0.05273414457810177,6.3064575,0.017921448,14.499275,32.88408,5.865013,7.8495026,0.8
410,344,67.23587,93.37684,102.38862,91.70438,116.98479,91.307365,124.58174,89.35997,106.176216,119.454285,123.49579,109.84076,119.0288,135.84328,103.90521,148.50546,88.99657,136.70203,82.155334,116.053085,115.728645,73.94895,80.30226,81.97577,77.14717,76.31804,96.30727,147.06128,74.64567,141.27625,67.57564,122.56059,4.41387939453125,3.7875977,0.03886802217022056,6.8412323,14.919464,3.4011993,34.077316,7.07003,21.661598,0.8
410,344,44.306465,90.72881,78.48817,85.76966,91.03431,84.1251,106.89973,88.70875,84.09129,121.05025,98.32493,113.98714,100.45996,137.33208,84.29672,153.4799,62.634758,138.16225,56.69975,110.50151,81.53414,56.911217,56.685844,53.756718,47.65435,37.454807,63.547337,132.61272,47.914757,126.39417,41.36662,110.50325,9.542800903320312,5.6031265,0.10152359190267357,5.935009,12.393284,10.548737,56.744793,6.5481377,15.63258,0.8
410,344,64.37478,95.199234,85.334366,95.01874,104.447205,93.26301,111.30188,93.88454,82.20879,125.83798,96.5665,117.89479,92.35114,135.9569,72.934,152.58287,62.804367,130.2514,65.30591,112.90234,103.42873,79.73849,91.644684,76.89473,85.725426,69.36263,64.76501,146.48875,53.415684,131.22911,52.17081,113.79591,3.0704269409179688,3.1255722,0.09431782562630797,-2.5015411,0.93112946,12.935638,36.007614,1.244873,11.349323,0.8
410,344,51.187725,95.115814,80.688416,95.19989,94.539345,92.20158,103.73349,95.58994,82.37952,122.90195,99.98313,116.21396,96.493675,139.31975,80.45839,154.61247,62.274445,139.8331,54.37464,120.74222,82.947945,71.35498,62.643616,79.91839,48.341637,63.380764,60.79194,142.34941,47.912163,132.58722,40.447006,120.787415,4.6504669189453125,1.6911011,0.12638364668527635,7.899803,3.1869164,2.159729,40.82383,7.4651566,12.879776,0.8
410,344,42.57721,91.46981,75.06535,91.79692,82.60448,89.29767,93.30805,90.66746,78.975586,126.94035,96.13469,117.741104,94.56623,138.39885,82.62091,154.04652,60.41835,135.53476,52.60971,111.37024,71.55758,63.250946,45.666203,71.25494,37.006077,58.870594,61.911385,141.49739,49.5287,124.651276,43.415718,110.93347,3.301605224609375,3.9102325,0.29287217851370917,7.8086395,10.032501,15.570114,40.115303,6.1129837,12.382683,0.8
410,344,33.919655,91.89533,74.36366,93.88816,79.2962,91.2696,91.6232,93.19816,75.09512,125.6642,90.42322,115.11908,87.539696,140.91971,75.304375,154.59842,55.80681,139.80481,48.077843,111.13801,68.088715,60.906082,45.99687,74.885155,34.56821,59.87336,55.52003,143.7632,40.78403,128.99672,33.646427,109.62934,3.92138671875,0.7314606,0.09847876994365201,7.7289658,14.158188,14.526192,36.252853,7.1376038,14.736,0.8
410,344,29.257153,93.3369,77.92742,94.29372,97.39462,91.57258,113.24498,92.03589,80.067505,116.833916,101.39196,109.78853,101.54455,133.9666,81.36693,151.5163,55.975094,141.54071,51.61928,118.6127,86.33273,59.968437,46.475758,66.66133,35.389496,40.147644,54.68297,140.74335,39.278618,138.0407,29.736347,117.11591,4.022148132324219,2.1400833,0.3476315178796525,4.355812,22.36213,-1.7787857,51.95137,9.542271,15.40435,0.8
410,344,44.653812,95.911415,75.25017,94.353195,86.36499,93.386246,108.61933,96.02318,72.61844,123.28168,90.335335,116.97398,84.93088,137.39038,67.153656,154.11441,50.740555,136.18385,48.94971,114.29675,87.54434,70.23509,54.383953,78.01923,43.21788,55.250885,49.47535,127.62163,40.932728,127.54239,35.034378,113.220245,4.195152282714844,2.6317291,0.07234414159919489,1.790844,4.2958984,8.984924,36.27752,5.89835,8.542622,0.8
410,344,7.906851,91.53414,39.913326,90.681244,56.62029,94.70641,54.792145,90.40339,41.319855,121.70274,55.51483,112.76518,50.63949,135.66365,40.387505,157.5943,23.955936,137.14,23.401337,120.30525,56.53194,61.75093,14.318537,68.79454,8.272213,48.045208,24.516222,132.88756,15.627138,124.26682,10.275048,117.79662,5.750236511230469,1.4065285,0.13509189491480322,0.55459976,15.494486,1.3974915,51.51071,5.35209,8.889084,0.8
393,361,78.46903,96.62801,112.53685,95.02991,125.95881,96.238815,139.0833,94.94959,113.80533,121.114685,128.34042,111.6833,128.87408,136.50063,113.72423,154.59804,98.21835,136.42522,91.698875,114.58487,119.28238,76.97357,96.700455,85.04846,88.866264,70.442764,94.42331,133.7903,82.762985,127.97914,77.11693,113.35318,2.8873291015625,1.2684784,0.22004448780985641,6.519478,13.229843,6.5298157,29.536407,5.646057,11.660324,0.8
