width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,quality
433,397,118.50179,98.36006,131.64867,84.6484,139.37004,107.028534,139.47041,131.34326,126.64386,116.67236,107.17866,128.3871,95.189926,104.82557,155.37639,92.01936,148.0516,78.85761,141.07059,66.68232,144.59673,61.189636,13.146873,8.668472,0.100372314,14.670898,11.714737,-20.64200083414714,15.009171,-9.421921,0.8
433,397,95.11487,98.49614,115.118256,86.41162,115.94391,106.85454,110.625435,132.48799,101.97083,126.999825,78.29186,133.91135,66.193855,117.855675,141.66074,84.04801,124.847,65.33937,102.023026,55.472813,95.6978,39.026566,20.003387,8.358398,5.318474,5.488167,6.911522,-13.277381896972656,22.806526,13.09523,0.8
433,397,93.75279,97.69697,103.35323,82.90671,117.53714,107.70047,118.30806,135.46178,109.54264,122.4299,90.11048,126.300064,78.46992,115.45037,135.06975,94.96995,122.38478,78.21239,112.70852,63.57767,109.36152,47.304073,9.600441,10.003502,0.7709198,13.031876,3.870163,-12.613533020019531,12.730522,-9.355286,0.8
441,325,115.40113,95.183784,125.63581,77.940056,132.93034,110.26442,131.28839,138.37363,118.69961,126.411934,105.81215,138.03308,93.44289,113.401436,151.78085,91.98739,143.925,64.07508,122.638855,42.832623,122.71027,15.307478,10.23468,15.080635,1.6419525,11.961693,11.621147,-20.871442159016937,18.277027,2.9969559,0.8
441,325,64.45597,130.75963,83.80099,111.90778,81.94752,146.6085,76.83537,172.48828,69.346016,156.10632,50.18508,158.72807,37.694454,142.90631,108.26179,113.82936,92.866684,93.198845,2.7661588,1.8654113,67.66071,61.580795,19.345016,15.848877,5.1121445,16.381958,2.6217499,-19.534586588541657,32.779152,81.03483,0.8
441,325,102.22108,102.44098,117.33702,79.67316,129.2147,111.762596,127.78753,139.50021,115.79553,130.7168,93.76073,140.8271,78.196465,125.73508,151.72264,92.112305,144.48401,57.915924,1.950203,1.0839245,135.92017,14.134459,15.115944,9.321617,1.4271774,8.783417,10.110306,-11.279632568359375,19.650291,115.38682,0.8
441,325,71.1046,158.97939,87.02951,143.49567,91.36354,170.8663,86.3039,203.04709,79.47223,188.29422,61.453102,204.41502,54.139458,184.7622,106.58087,149.71767,96.211624,127.99811,94.4408,111.502396,98.8561,97.221634,15.9249115,11.886917,5.059639,14.752869,16.120804,-13.8232421875,21.148636,-7.411293,0.8
441,325,88.74965,126.40336,101.14406,108.17314,108.8713,132.95149,108.90536,166.60803,99.85736,155.90079,77.6442,166.02492,66.18579,148.27995,133.5928,122.96136,121.53775,99.71103,115.6929,76.21123,115.021164,56.531513,12.394409,6.548134,0.034057617,10.707245,10.12413,-14.56463114420572,9.990135,-14.548843,0.8
441,325,121.77769,92.74202,131.13753,74.83649,138.70709,105.996254,139.30301,133.58633,125.67911,117.7435,108.523926,129.22293,97.74849,108.57004,158.65433,99.75696,152.33318,73.70019,2.4866633,1.683502,131.48326,37.15017,9.35984,13.254234,0.59591675,15.842834,11.479431,-18.2808837890625,6.239296,128.65086,0.8
441,325,91.73703,98.78544,103.41269,80.1129,108.89362,111.95566,108.7561,131.00803,92.093994,125.04523,75.88773,137.03238,62.619553,102.9922,124.35033,84.470764,113.448006,53.447422,95.830246,39.45273,114.850624,11.653199,11.675659,13.170219,0.13751984,5.962799,11.987152,-28.036341349283845,27.484894,7.582443,0.8
441,325,90.24684,90.427,101.8629,77.22896,111.69738,108.380165,107.87512,140.26857,99.40311,119.36998,77.227394,140.72165,62.559128,116.83112,129.07413,80.39743,120.13598,53.482735,100.53784,44.636063,95.48509,27.468458,11.616058,17.953163,3.822258,20.89859,21.35167,-16.622276306152344,27.982735,1.325058,0.8
441,325,89.758026,167.73085,104.35446,140.42157,112.94766,168.93881,115.2256,207.35355,103.22823,192.92798,80.73648,206.50812,66.65988,184.2446,135.80203,147.11609,117.45805,128.57312,1.8945305,1.7509223,89.47563,99.68043,14.596436,1.207962,2.2779388,14.425568,13.580139,-18.018625895182282,21.822723,102.45993,0.8
433,397,75.84403,104.14246,90.685776,85.680664,88.54848,114.23968,82.71942,137.3089,72.74063,129.3681,54.238865,136.74423,39.128597,122.53101,117.2829,88.75914,102.41628,66.30854,91.058014,52.949432,88.515236,27.498545,14.841743,10.097214,5.829056,7.940796,7.376129,-11.942731221516937,25.480537,-0.37223816,0.8
90,59,116.311325,101.329155,128.6446,70.22308,142.20892,131.7177,139.68405,189.29329,121.756004,159.02312,91.628784,181.93039,76.38583,137.95378,172.29611,91.06805,150.33931,40.843403,4.356465,1.5396168,131.00577,5.7442813,12.333282,30.388542,2.5248718,30.270172,22.907272,-38.79516092936197,40.64966,124.28814,0.9
85,53,118.46591,120.660355,136.97357,83.932335,152.53802,136.21942,149.23439,183.68452,128.64711,156.15097,94.74334,180.1116,71.413345,129.70787,180.9352,105.19163,166.08122,68.56566,160.98746,41.164886,160.89122,18.032898,18.50766,15.559067,3.3036346,27.533554,23.960632,-43.60784403483072,31.027794,-24.013885,0.9
63,54,93.25111,112.829285,119.41126,76.5637,122.99687,116.17649,125.19181,169.56953,104.79147,154.01332,75.347115,164.78796,53.107857,130.43805,163.84132,84.693306,142.79517,65.51349,121.18355,37.885426,129.53966,21.421757,26.160156,3.347206,2.1949387,15.556213,10.774643,-32.35222371419272,31.483181,-1.7722855,0.9
160,134,91.96282,105.94028,96.68082,89.54921,116.039,132.80391,112.91388,180.61975,94.91711,156.79631,65.4795,182.7603,44.76401,156.42096,141.68863,95.6981,121.42218,60.892296,104.69197,38.331738,113.29779,16.055761,4.7179947,26.863632,3.125122,23.82344,25.96399,-16.971171061197907,37.10581,-8.011154,0.9
196,129,79.1398,76.14505,102.169785,59.82926,102.788956,108.15446,102.6298,172.35422,86.58616,142.71124,62.327568,158.74338,42.44884,116.1069,125.34943,59.44428,100.37102,26.466793,2.5241787,1.3530793,67.39014,4.8489246,23.029984,32.009407,0.1591568,29.642975,16.032135,-41.829376220703125,48.710186,99.64561,0.9
118,94,68.97404,127.87366,105.091034,96.158134,118.43845,133.78706,116.32218,201.28229,92.164474,159.23218,54.73919,194.4516,34.54017,178.97163,163.46654,87.71643,147.23799,54.55778,116.575714,46.075417,106.081055,22.00864,36.116997,5.9134064,2.116272,42.05011,35.21942,-6.017054239908845,46.070625,-11.48468,0.9
95,79,91.24785,129.97282,108.931206,93.89708,115.78851,143.0699,115.20982,181.06184,99.63394,166.97807,68.93437,176.37537,47.1658,138.54207,148.0706,108.74116,136.19688,88.3242,108.93799,72.04746,91.4312,32.37015,17.683357,13.097076,0.5786896,14.083771,9.397293,-36.263025919596345,34.328743,-0.0067825317,0.9
71,57,110.20517,116.92157,123.64091,88.585434,135.92035,131.29102,133.55838,182.88649,106.09387,163.57994,72.693245,167.58707,58.037476,116.152374,161.58923,90.25055,128.02666,55.055626,5.586976,2.121585,93.96623,8.119097,13.435738,14.369446,2.361969,19.30655,4.007126,-55.19878133138022,41.040466,118.05393,0.9
82,68,6.836727,6.074688,124.75248,67.076035,131.72955,120.85026,133.34602,172.99664,115.27137,141.64738,69.49155,167.03987,30.638893,132.17572,156.5641,67.98388,129.42886,39.922443,1.3342923,0.4570514,108.789314,32.69091,117.91576,114.77557,1.6164703,31.349258,25.392487,-28.385579427083343,52.86638,123.41819,0.9
113,80,118.14592,84.128494,146.66962,55.21672,146.59859,98.97912,150.68698,159.27301,129.34167,139.9205,100.54396,157.59227,76.46129,118.968475,172.60426,43.2653,140.82759,21.576052,2.005782,1.1503317,117.93523,4.240115,28.523697,14.850624,4.088394,19.352509,17.671768,-33.29344685872397,55.71382,144.66383,0.9
154,123,6.811162,6.0153074,105.14707,80.28225,125.10339,124.64876,123.31293,175.00745,103.86019,154.38782,57.92243,153.06964,39.290936,113.42416,157.94121,88.68086,143.43639,59.9481,1.929766,0.7611525,142.52324,26.297817,98.33591,118.63345,1.7904663,20.619629,-1.3181763,-47.39747873942056,35.967896,103.21731,0.9
59,47,112.466324,75.86659,127.807785,51.957794,145.15108,122.164185,143.7947,167.79529,114.5358,134.32794,69.70288,156.39365,42.5533,107.711266,182.13007,67.66374,156.51422,33.409283,1.9087036,1.342593,129.44772,5.7998743,15.341461,46.297592,1.3563843,33.467346,22.065704,-45.12769317626953,54.500435,125.89908,0.9
66,50,97.25024,95.43329,117.43548,74.837364,125.34115,122.98113,119.69402,173.78685,100.42444,143.01138,70.46354,164.03279,45.76417,129.88647,166.28488,69.703995,136.70692,38.547264,2.4706304,1.6428416,95.359665,7.558127,20.185242,27.547844,5.6471252,30.775467,21.021408,-30.390523274739593,53.277138,114.96485,0.9
151,107,120.60253,97.1842,141.86104,69.14416,151.87181,120.40388,146.5439,184.83698,129.81909,146.8822,96.23976,162.29091,75.95757,111.32276,183.77309,65.78691,155.67407,27.285366,3.9449592,1.2537383,142.22803,4.1108203,21.258507,23.21968,5.3279114,37.954773,15.408707,-53.347262064615876,54.616974,137.91608,0.9
128,108,110.97073,113.7866,126.746864,68.49778,141.38986,106.25987,143.55795,156.03992,124.21917,141.2117,97.71747,149.05112,79.38954,115.82456,185.2866,58.6394,141.29889,33.599644,1.1672212,0.5976092,114.430016,4.453555,15.776131,-7.526726,2.1680908,14.828217,7.8394165,-32.943016052246094,47.620472,125.57964,0.9
74,60,133.45134,94.974144,157.21436,81.69328,167.79459,117.48692,164.00693,165.58286,152.32684,144.93655,111.98698,159.85733,97.010956,132.78166,207.01231,80.49183,186.41696,50.974876,2.7545211,1.5314097,165.11043,22.398119,23.763016,22.51278,3.7876587,20.646301,14.920776,-24.010584513346345,36.995094,154.45984,0.9
172,96,137.47897,74.40703,154.185,63.81668,155.81448,112.28451,151.37158,191.33154,135.50024,163.60023,104.19038,194.50983,86.179985,153.65317,187.96045,61.416588,169.04053,20.76305,1.4476146,0.87274617,154.67694,2.5053787,16.706024,37.87748,4.4429016,27.731308,30.909592,-29.494028727213532,50.867916,152.73738,0.9
127,88,100.93928,136.52077,131.09344,91.81918,137.44862,142.8978,132.52428,210.27328,112.22107,178.10806,81.08043,187.66672,62.080734,132.15306,168.84247,98.119644,143.34906,61.071224,123.20339,49.745132,104.65842,13.551744,30.154167,6.3770294,4.924347,32.165222,9.558655,-59.86297098795572,44.778152,7.890053,0.9
74,36,106.41881,130.395,111.23816,92.129585,128.78897,150.05278,128.1107,216.79211,115.23093,191.05615,82.04567,191.21028,69.261185,144.80379,158.50235,121.58795,150.83022,81.31541,1.7972635,1.1787602,143.86115,26.612417,4.819351,19.657776,0.67826843,25.735962,0.15412903,-54.88239034016928,28.464828,109.440895,0.9
117,73,111.17427,123.39695,118.20324,109.924965,132.08997,157.5449,127.92631,204.7415,106.35542,177.24986,81.65802,190.11415,64.07651,140.02571,161.72295,122.316925,134.5222,88.614975,90.43606,42.677166,119.3042,23.21985,7.028969,34.147957,4.163658,27.491638,12.864288,-50.67613220214844,35.22798,27.767181,0.9
90,49,138.91583,113.06792,143.24147,90.50082,155.85718,126.83804,159.58267,185.23509,143.61389,167.925,118.651505,184.81479,106.36883,159.96263,175.64651,66.943886,140.69267,48.120705,1.2229065,0.8337301,117.446396,20.128784,4.325638,13.770126,3.7254944,17.31009,16.889786,-19.362319946289062,59.894165,142.01857,0.9
45,45,102.955444,110.18009,110.31373,82.74379,136.97256,124.29682,139.41379,185.99007,110.974464,162.40358,62.66564,182.33725,31.954937,159.98653,174.83946,65.79939,119.88444,35.27488,1.2722225,0.9387936,53.811794,5.6722965,7.358284,14.11673,2.4412231,23.586487,19.93367,-16.92377217610678,58.497437,109.041504,0.9
41,42,102.67114,126.413536,154.95105,77.85648,164.9333,123.22334,159.52408,194.44916,133.34067,153.54813,78.93034,187.64319,43.44245,148.99278,208.2511,70.85939,175.9734,44.396996,1.6230408,1.3646762,111.5818,22.582745,52.279907,-3.1901932,5.4092255,40.90103,34.095062,-29.554051717122405,52.363953,153.328,0.9
84,62,192.10765,72.96265,103.56605,72.82591,125.60301,138.91592,124.77083,205.10146,101.71873,171.43854,51.019093,198.24567,25.161266,134.199,174.99408,72.00148,135.10574,16.552002,0.9938751,0.81766,41.234753,1.1833055,-88.5416,65.95328,0.83218384,33.662918,26.807129,-57.396209716796875,66.914444,102.572174,0.9
68,63,98.92432,107.910126,122.55754,75.201164,138.84648,122.19452,137.84799,182.38495,112.74302,153.23628,67.7236,175.76302,31.851477,140.59322,176.3207,68.35256,144.23332,38.226475,4.043709,1.8398073,91.86155,7.399515,23.633224,14.284393,0.9984894,29.148666,22.526733,-29.868189493815095,53.841965,118.51383,0.9
87,114,85.497955,95.404785,119.347,75.33469,133.64572,135.79575,132.87177,182.49489,112.244316,158.47171,52.621456,176.29022,22.654243,159.04837,197.83423,77.83189,144.5621,40.210033,1.1689715,1.092147,89.531746,16.24199,33.849045,40.39096,0.7739563,24.023178,17.818512,-13.370574951171875,57.96386,118.17803,0.9
92,90,100.0898,89.320786,114.90147,76.0364,129.83273,124.89601,121.675415,172.10306,100.59925,140.54324,61.870323,139.30235,54.409214,97.21084,159.70164,100.07516,137.30127,65.98888,34.399323,12.444132,122.68119,27.621265,14.811668,35.575226,8.157318,31.559814,-1.2408905,-53.4387181599935,24.820854,80.502144,0.9
102,112,134.61436,115.59711,137.26872,109.98634,149.9759,138.97198,149.92961,171.41254,134.62868,158.89583,100.107834,159.78264,87.205055,126.44319,172.59619,111.620056,149.967,89.46513,126.63583,57.087154,144.71077,50.78772,2.654358,23.374878,0.046295166,12.516708,0.8868103,-36.92047627766928,27.351925,10.632889,0.9
111,90,113.38145,135.7084,131.95813,102.144394,145.4877,148.75497,143.50195,194.01123,132.87843,171.7456,102.61615,183.94939,84.45684,155.2719,175.53435,109.3352,157.50903,83.53256,121.78381,44.996124,141.20107,36.387955,18.576683,13.04657,1.9857483,22.265625,12.203781,-27.963516235351562,39.419777,10.174316,0.9
96,162,112.349205,96.43612,130.9599,99.340576,140.07524,112.04183,139.90315,135.74649,114.85841,133.6079,73.63658,135.51654,54.340122,124.713104,159.02101,91.523125,117.26912,66.1316,2.2565615,1.1350598,108.78968,45.10574,18.610695,15.605713,0.17208862,2.1385956,1.9086456,-10.243865966796875,20.518707,128.70334,0.9
118,98,124.01222,94.12863,141.71022,78.20307,159.01605,124.01783,150.62105,170.61028,137.4441,151.59872,100.27965,152.36081,82.57724,114.12341,184.62793,89.54466,179.1489,52.23212,144.98167,28.999012,146.67749,5.369698,17.697998,29.889198,8.395004,19.01155,0.76208496,-44.06651814778647,34.473164,-3.2714539,0.9
186,123,105.18951,97.01845,123.03336,75.745346,130.47032,116.21236,126.08597,185.9936,107.71069,158.33664,85.50402,164.90543,70.996994,127.70752,159.34283,88.08054,144.63055,48.774036,121.19264,21.807169,125.42203,4.5224957,17.843857,19.193909,4.3843536,27.656967,6.5687866,-42.03770955403647,28.131813,1.8407211,0.9
190,156,98.37607,102.8894,115.02905,87.23864,136.87947,132.41391,131.78781,183.6068,115.1736,161.65846,82.53475,173.48767,61.310047,130.92944,164.53941,93.56543,142.78223,67.39052,115.712944,44.089943,133.7909,16.775084,16.652985,29.524513,5.0916595,21.948334,11.829208,-41.98819986979166,38.84848,-0.6838913,0.9
107,93,126.10439,121.635605,134.59184,92.6674,153.77002,131.64949,154.20453,175.764,146.86057,160.543,115.15838,165.55222,91.26025,113.675804,181.36029,107.19901,156.79991,79.74879,2.0989542,1.1661139,128.23727,41.289165,8.48745,10.0138855,0.43450928,15.221008,5.0092163,-53.61060333251953,24.45047,132.49289,0.9
100,71,116.38304,125.073586,143.77379,83.75284,150.26889,137.76721,146.62692,177.80298,135.87076,163.10283,92.9984,159.08018,71.645515,98.63165,190.99393,89.201645,158.16283,59.40216,1.8550043,1.2115477,119.781845,26.330381,27.390747,12.693626,3.6419678,14.70015,-4.022644,-68.03035481770834,48.565567,141.91878,0.9
66,52,97.10246,119.39065,112.0217,92.9854,130.52443,130.20454,130.49782,162.8155,111.34332,146.72966,75.0244,158.41154,53.8762,122.08119,150.34154,80.84311,113.88729,62.86726,1.2513633,0.9514514,71.49144,39.057198,14.919235,10.813896,0.026611328,16.085846,11.681885,-33.904383341471345,49.361427,110.77033,0.9
124,85,97.26109,110.9318,115.66356,79.779724,135.1115,110.30917,135.72134,185.50436,111.931015,153.71329,82.072624,164.97186,73.46366,127.53887,149.87668,63.910496,114.607574,39.05232,78.329796,32.653183,76.43758,7.6382074,18.402466,-0.62262726,0.609848,31.791077,11.258575,-40.52429962158203,46.398678,37.333763,0.9
105,84,103.16063,93.207184,118.996185,64.09804,134.13974,114.251236,131.49089,185.80597,105.98096,157.48076,63.048405,179.42363,38.330395,150.33865,173.54285,56.065777,127.13331,24.60098,1.162905,0.78895855,94.32169,3.6512206,15.835556,21.044052,2.6488495,28.32521,21.942871,-23.898142496744782,58.185463,117.83328,0.9
123,111,103.22837,125.36497,129.10045,76.74173,143.12418,120.826515,147.08836,182.56915,126.99107,163.30807,83.45015,180.6979,55.91932,148.09877,167.36989,84.34597,131.7694,57.03617,2.267745,2.025143,77.972664,28.84349,25.872078,-4.538452,3.9641876,19.261078,17.389832,-27.42627461751303,36.480553,126.8327,0.9
103,86,109.35745,98.551926,128.94475,81.61579,141.74954,120.85913,138.95134,181.25162,114.96159,156.55421,74.59374,176.54306,46.44072,142.8348,194.07684,72.75546,159.44243,44.771313,2.167032,1.2349373,129.24518,9.445667,19.587296,22.307205,2.7982025,24.697403,19.988846,-28.614832560221345,48.10367,126.77772,0.9
128,100,98.43263,97.85184,117.83673,74.7334,138.01538,115.591675,134.63567,181.43642,109.97638,157.96925,70.450264,164.24533,52.24901,108.65625,171.20023,68.79766,138.4684,45.230595,2.206618,1.1814318,93.48511,9.001054,19.404099,17.739838,3.379715,23.467163,6.2760773,-59.2274169921875,46.79402,115.63011,0.9
117,91,106.284035,110.71615,122.344696,83.255875,141.13957,123.12665,138.03383,194.61455,121.7171,158.99973,93.1691,175.47362,69.6708,141.22969,163.43854,77.80501,140.74121,43.486134,1.9570216,1.1185508,93.9209,7.673707,16.060661,12.4105,3.1057434,35.614822,16.473892,-35.13293965657553,45.321648,120.38767,0.9
133,102,116.13656,124.03839,126.368355,94.8645,148.01123,155.45642,146.71107,186.38025,139.23528,172.73747,104.08994,181.67598,87.25339,155.06105,184.63712,101.2751,159.02725,68.97537,1.2040262,1.0609708,114.96427,20.629183,10.231796,31.41803,1.3001556,13.6427765,8.938507,-25.203516642252595,54.18132,125.16433,0.9
52,48,90.087425,145.4688,110.94028,116.14817,127.89576,139.10648,128.44139,205.25818,114.20751,187.22505,84.21452,201.66129,67.791115,173.48224,142.72275,109.171165,122.88587,94.436516,105.062744,69.14007,110.17904,60.37291,20.852852,-6.36232,0.5456314,18.033127,14.4362335,-24.565938313802093,29.93531,5.877533,0.9
141,97,92.77096,113.83541,106.997025,81.45258,122.95021,135.8257,124.41374,190.82857,107.09212,164.78809,81.4746,189.0921,53.236813,153.75926,151.39291,86.34004,116.45963,43.98685,73.50238,16.620298,71.29967,5.5695148,14.226067,21.990288,1.4635315,26.040482,24.304016,-27.810317993164062,49.485664,33.494644,0.9
159,115,104.36759,91.48132,120.363144,67.23668,146.05646,129.92964,145.66565,190.81453,119.57878,150.51604,81.354004,182.50284,60.553055,147.46982,181.49883,80.95025,168.80724,59.636726,135.14087,34.593864,138.39043,20.358524,15.995552,38.44832,0.3908081,40.298492,31.986801,-27.141306559244782,48.979393,-14.777725,0.9
144,100,133.34857,91.65616,139.39003,71.25541,151.9144,121.15421,149.46239,188.50586,132.13277,159.21416,99.96052,178.85123,86.536354,133.29597,173.01944,94.014725,153.33089,52.655544,6.4549375,3.3120077,138.13976,16.139786,6.041458,29.498055,2.452011,29.291702,19.63707,-42.22778828938803,27.139488,132.93509,0.9
175,105,120.81267,127.17555,126.8792,103.91203,138.78711,151.21953,143.94005,192.48164,127.64862,170.35934,102.00275,181.67502,90.6459,140.67662,159.7355,109.64087,143.57343,82.19081,1.420475,1.0515882,117.49412,41.41432,6.066536,24.043976,5.152939,22.1223,11.315674,-40.828709920247405,41.57866,125.458725,0.9
94,67,113.37643,109.29307,124.88327,91.63722,136.83426,128.34283,139.95634,177.2981,123.44907,151.07227,95.3943,165.87698,80.38177,127.464355,156.14337,97.37115,141.43027,70.56262,1.5688093,1.2608278,103.379974,39.6204,11.506844,19.049767,3.1220856,26.22583,14.804718,-37.284759521484375,30.971687,123.31446,0.9
67,45,116.76456,108.10746,128.45973,78.8441,142.57837,127.24589,144.98227,183.05914,131.56447,167.76466,104.24364,184.62064,93.62183,151.20251,168.74606,97.79539,157.26604,70.41032,1.448759,1.1783588,138.03096,27.08691,11.695175,19.138428,2.4039001,15.294479,16.855972,-27.278971354166657,29.4505,127.01097,0.9
94,60,106.28752,130.48663,118.206924,112.13692,133.4396,170.17091,132.12988,214.50041,111.620895,186.5711,86.43511,197.1467,69.199905,153.55125,153.85713,131.81573,129.88907,93.77782,1.5532675,1.1149398,104.531685,35.972942,11.919403,39.68428,1.3097229,27.929306,10.575592,-45.854832967122405,38.35518,116.653656,0.9
109,86,110.756645,100.973305,132.30899,73.27729,144.90913,105.822945,147.39384,135.98996,127.718155,125.47298,100.44013,131.38367,80.20416,98.000885,158.91582,63.845715,127.96649,33.908638,1.7345922,0.71012485,94.35345,6.174064,21.552345,4.84964,2.4847107,10.516983,5.9106903,-32.94798787434897,41.977234,130.5744,0.9
96,79,6.6311274,4.409297,146.81126,90.30282,145.74055,124.87127,148.06305,171.82724,127.79694,136.30925,93.95951,151.3149,77.73056,110.35017,187.23006,91.153824,159.21085,55.65574,140.19304,98.93352,127.54229,28.068235,140.18013,120.461975,2.3224945,35.51799,15.005646,-42.80028533935547,33.717445,6.618225,0.9
101,88,114.44374,126.14635,125.41538,88.14047,141.07884,127.11459,140.5296,169.87865,124.22371,149.42921,82.34516,161.6438,61.55612,138.19722,171.91411,85.06533,131.15672,46.18669,1.4264154,1.1814144,76.58138,14.875629,10.971642,0.96824646,0.5492401,20.449432,12.214584,-22.12000020345053,42.049263,123.98897,0.9
93,66,96.47077,85.149216,123.77218,51.50645,128.53398,98.49205,126.80123,138.848,110.13434,120.44489,75.508675,136.1962,51.143684,92.575096,154.32993,59.06069,131.5378,26.236013,1.7010933,1.1715966,105.40594,6.2385807,27.301407,13.342834,1.7327499,18.403114,15.751305,-39.254605611165374,39.431355,122.07108,0.9
98,84,96.17366,104.237335,120.39241,75.89566,128.19276,110.99963,125.75449,147.93634,104.97618,135.19696,75.06131,140.57455,50.12421,108.73064,153.30447,80.84145,124.85074,51.1953,2.912313,1.5383275,93.90823,11.874627,24.21875,6.7622986,2.4382706,12.73938,5.377594,-32.50531514485678,30.15818,117.480095,0.9
98,79,98.16905,85.69815,115.976204,58.59496,121.54396,100.30221,119.13841,141.03209,100.956436,127.873085,76.39469,134.98828,55.58844,122.48147,140.7697,64.50163,108.16534,34.944435,1.7087805,1.1800463,65.270096,5.952518,17.807152,14.604057,2.405548,13.159004,7.115196,-12.149686177571624,35.800575,114.267426,0.9
129,108,90.3594,115.66748,105.94391,88.73855,123.4241,120.48002,127.68941,166.87062,106.65183,145.92746,83.14679,165.50354,54.99359,130.01234,157.98303,86.1917,126.16716,60.869225,1.4089414,0.8705349,99.69246,15.68031,15.584511,4.812538,4.2653046,20.943161,19.57608,-29.421534220377595,34.288315,104.534966,0.9
91,83,95.85977,104.84249,113.26825,69.6718,128.55753,110.36197,126.098015,165.53793,104.07066,150.91353,63.860916,161.84056,40.61199,126.23392,160.3907,76.02887,136.91643,40.016613,3.460166,1.6720672,115.31196,5.6725616,17.408478,5.519478,2.4595108,14.624405,10.927032,-33.19676717122397,34.33309,109.80808,0.9
99,97,88.57171,99.66655,112.676506,73.65756,123.229126,115.488235,121.61193,154.71259,96.86515,136.97647,58.561302,148.05293,40.289146,130.8163,158.93582,94.88418,143.57127,60.916214,111.098335,34.80658,108.97426,14.585371,24.104797,15.821686,1.6171951,17.736115,11.076462,-15.764368693033845,20.604057,1.5781708,0.9
83,68,86.818054,83.55201,113.35866,62.701927,123.03598,106.30579,123.390205,175.34288,100.94354,150.67348,58.16692,162.37213,41.94378,143.94691,164.53789,86.34529,147.65674,40.851456,111.82552,26.573874,80.826706,5.1118736,26.540604,22.753784,0.35422516,24.669403,11.698654,-18.84924825032553,19.960503,1.5331345,0.9
102,74,93.823105,112.19934,118.69684,73.28865,134.91328,129.26196,131.93584,180.79445,117.233925,156.87633,71.2011,176.68483,44.644634,141.95435,165.89651,87.326614,139.94545,51.59249,1.4929317,1.4478725,107.91429,24.746794,24.873734,17.062622,2.9774475,23.918121,19.808502,-29.497517903645843,41.93535,117.2039,0.9
129,114,125.90522,98.627495,140.10222,75.52628,153.60251,118.03832,151.86455,152.75256,134.40111,137.13094,93.783325,151.16058,79.92597,125.71455,199.89462,97.130684,174.4777,55.24858,2.1387866,1.4793757,148.08495,14.643166,14.196999,19.410828,1.7379608,15.621628,14.029648,-21.300142923990876,20.907639,137.96342,0.9
90,75,104.96214,112.281265,123.4576,85.347725,130.10236,121.97418,129.13968,165.67424,106.40532,146.64116,67.842834,154.40619,44.25401,127.434975,164.61644,88.609215,144.73549,49.415955,111.44432,33.87634,100.45634,7.6205196,18.49546,9.692917,0.962677,19.033081,7.76503,-28.138888041178376,33.364964,12.013283,0.9
180,129,89.47778,102.68315,103.42602,77.88388,117.828415,122.92882,116.00064,157.45451,99.79292,143.49379,70.1677,147.28308,52.788605,121.26236,147.81717,101.42234,134.56519,68.44736,128.03116,43.035767,136.7081,15.914568,13.948235,20.245667,1.827774,13.960724,3.7892914,-28.148101806640625,21.506477,-24.60514,0.9
72,63,98.83268,147.54459,119.06605,111.036804,128.96097,146.43597,126.06138,194.57861,122.5764,178.22949,86.08192,178.0941,63.723515,148.50012,158.58011,122.05118,145.34862,78.74271,135.58028,44.217155,146.62947,24.639145,20.233368,-1.1086121,2.8995895,16.349121,-0.13539124,-35.13395182291666,24.384796,-16.514229,0.9
95,78,89.84644,128.1375,107.75729,93.086205,127.62767,136.94423,122.44533,182.6135,108.64041,160.34587,75.006714,186.7583,45.471146,164.30238,150.01927,93.71726,105.27229,55.82202,1.8212289,1.3511709,81.21565,21.311619,17.91085,8.806732,5.1823425,22.267624,26.41243,-12.270167032877595,43.226974,105.936066,0.9
104,87,83.3983,119.981415,114.648926,95.363,137.81352,140.77371,115.59515,207.75597,94.946785,170.68791,47.84148,190.87431,14.993698,8.459632,177.0361,158.47893,161.74445,82.32102,134.83234,38.13449,150.52707,13.19485,31.250626,20.792297,22.218369,37.068054,20.186401,-181.31309350331625,-17.705215,-20.18341,0.9
174,123,72.680084,126.76621,93.87811,95.31056,107.47782,147.2963,105.278114,191.50641,87.78605,174.78471,53.121647,180.02148,33.190926,146.55006,148.40302,119.50508,125.417915,80.3938,121.73443,51.102997,126.152245,16.273947,21.198029,20.530083,2.199707,16.721695,5.2367706,-35.55414326985678,27.791214,-27.856316,0.9
139,96,87.22422,104.81301,105.530685,57.04175,126.15652,118.143654,122.751114,168.42299,108.47427,149.96054,62.43922,150.8373,19.850353,11.4113655,139.97182,83.97189,126.50159,40.08498,0.5507429,0.13300444,117.953384,8.934065,18.306465,13.330643,3.4054031,18.462448,0.87675476,-144.99557622273764,34.17176,104.97994,0.9
